Hybrid: 44 Parents: 24 and 46	 0.987873 0.3236474739775081
Hybrid: 44 Parents: 24 and 47	 0.569111 0.5688720329247738
Hybrid: 44 Parents: 24 and 48	 0.948677 0.3431762903202715
Hybrid: 49 Parents: 24 and 44	 1.001034 0.3172533661535168
Hybrid: 50 Parents: 24 and 44	 1.404841 0.1600949971412091
Hybrid: 51 Parents: 24 and 44	 1.404841 0.1600949971412091
Hybrid: 52 Parents: 24 and 44	 1.001205 0.3171705835106220
Hybrid: 45 Parents: 24 and 46	 3.022891 0.0029586880917682
Hybrid: 46 Parents: 24 and 45	 3.022891 0.0029586880917682
Hybrid: 47 Parents: 24 and 45	 0.949378 0.3428203612089629
Hybrid: 45 Parents: 24 and 48	 0.495984 0.6194403356219080
Hybrid: 48 Parents: 24 and 45	 0.495984 0.6194403356219080
Hybrid: 49 Parents: 24 and 45	 0.908108 0.3641533955782599
Hybrid: 50 Parents: 24 and 45	 0.908401 0.3639991304370693
Hybrid: 51 Parents: 24 and 45	 1.650737 0.0984165480785908
Hybrid: 52 Parents: 24 and 45	 1.264508 0.2063346232312999
Hybrid: 47 Parents: 24 and 46	 0.949153 0.3429348120699913
Hybrid: 46 Parents: 24 and 48	 0.495984 0.6194403356219080
Hybrid: 48 Parents: 24 and 46	 0.495984 0.6194403356219080
Hybrid: 49 Parents: 24 and 46	 0.908609 0.3638896199708510
Hybrid: 50 Parents: 24 and 46	 0.908609 0.3638896199708510
Hybrid: 51 Parents: 24 and 46	 1.650167 0.0985336380605792
Hybrid: 52 Parents: 24 and 46	 1.264845 0.2062134846272801
Hybrid: 47 Parents: 24 and 48	 0.569073 0.5688977670728019
Hybrid: 49 Parents: 24 and 47	 0.634328 0.5255721783622076
Hybrid: 50 Parents: 24 and 47	 0.634534 0.5254381678446891
Hybrid: 51 Parents: 24 and 47	 1.404908 0.1600750259691790
Hybrid: 52 Parents: 24 and 47	 1.000951 0.3172932112511160
Hybrid: 49 Parents: 24 and 48	 1.160052 0.2464499071052841
Hybrid: 50 Parents: 24 and 48	 1.265141 0.2061068209277956
Hybrid: 51 Parents: 24 and 48	 1.870168 0.0610026440523093
Hybrid: 52 Parents: 24 and 48	 1.503999 0.1324197844977943
Hybrid: 49 Parents: 24 and 50	 0.692083 0.4887230822002564
Hybrid: 50 Parents: 24 and 49	 0.692083 0.4887230822002564
Hybrid: 51 Parents: 24 and 49	 0.949200 0.3429109192650275
Hybrid: 49 Parents: 24 and 52	 3.022900 0.0029586051880146
Hybrid: 52 Parents: 24 and 49	 3.022900 0.0029586051880146
Hybrid: 51 Parents: 24 and 50	 0.949153 0.3429348120699913
Hybrid: 50 Parents: 24 and 52	 0.692083 0.4887230289531401
Hybrid: 52 Parents: 24 and 50	 0.692083 0.4887230289531401
Hybrid: 51 Parents: 24 and 52	 0.949246 0.3428875440669967
Hybrid: 25 Parents: 26 and 27	 0.667905 0.5039743646791537
Hybrid: 26 Parents: 25 and 28	 0.307510 0.7583145023311053
Hybrid: 25 Parents: 26 and 29	 0.663678 0.5066667652765442
Hybrid: 26 Parents: 25 and 30	 1.049647 0.2943445756923229
Hybrid: 26 Parents: 25 and 31	 1.118898 0.2636356911522910
Hybrid: 26 Parents: 25 and 32	 1.421533 0.1551556330876402
Hybrid: 26 Parents: 25 and 33	 0.821691 0.4114114502355721
Hybrid: 26 Parents: 25 and 34	 1.598690 0.1095772815941627
Hybrid: 26 Parents: 25 and 35	 1.777900 0.0749597686592705
Hybrid: 26 Parents: 25 and 36	 1.620822 0.1047145527906268
Hybrid: 25 Parents: 26 and 37	 0.000000 1.0000000000000000
Hybrid: 26 Parents: 25 and 37	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 26 and 38	 0.385834 0.6992603724292881
Hybrid: 26 Parents: 25 and 39	 2.051234 0.0399230958901184
Hybrid: 26 Parents: 25 and 40	 2.222150 0.0261745231521608
Hybrid: 26 Parents: 25 and 41	 1.365132 0.1723158954016979
Hybrid: 26 Parents: 25 and 42	 1.365132 0.1723158954016979
Hybrid: 26 Parents: 25 and 43	 0.569311 0.5687366697655367
Hybrid: 26 Parents: 25 and 44	 1.672832 0.0939624353314323
Hybrid: 26 Parents: 25 and 45	 0.569180 0.5688249991765457
Hybrid: 26 Parents: 25 and 46	 0.569180 0.5688249991765457
Hybrid: 26 Parents: 25 and 47	 0.569195 0.5688149025712355
Hybrid: 26 Parents: 25 and 48	 0.569195 0.5688149025712355
Hybrid: 26 Parents: 25 and 49	 0.569211 0.5688045561094901
Hybrid: 26 Parents: 25 and 50	 1.364763 0.1724326697338858
Hybrid: 26 Parents: 25 and 51	 0.569226 0.5687939504069588
Hybrid: 26 Parents: 25 and 52	 0.569211 0.5688045561094901
Hybrid: 28 Parents: 25 and 27	 1.315236 0.1886295205244510
Hybrid: 27 Parents: 25 and 29	 0.616561 0.5371937462681453
Hybrid: 27 Parents: 25 and 30	 0.729131 0.4658520183936070
Hybrid: 25 Parents: 27 and 31	 0.385834 0.6992603724292881
Hybrid: 25 Parents: 27 and 32	 0.000000 1.0000000000000000
Hybrid: 27 Parents: 25 and 32	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 27 and 33	 1.131427 0.2583200568756316
Hybrid: 25 Parents: 27 and 34	 0.384421 0.7003102333330347
Hybrid: 27 Parents: 25 and 35	 0.285609 0.7751145643169792
Hybrid: 25 Parents: 27 and 36	 0.000000 1.0000000000000000
Hybrid: 27 Parents: 25 and 36	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 27 and 37	 0.343584 0.7309052112023866
Hybrid: 25 Parents: 27 and 38	 0.729131 0.4658520183936066
Hybrid: 25 Parents: 27 and 39	 0.340962 0.7328856723055206
Hybrid: 27 Parents: 25 and 40	 0.311725 0.7550951010895033
Hybrid: 25 Parents: 27 and 41	 0.444513 0.6562251247439841
Hybrid: 25 Parents: 27 and 42	 0.813152 0.4162700421395771
Hybrid: 25 Parents: 27 and 43	 0.987872 0.3236480119758431
Hybrid: 25 Parents: 27 and 44	 0.987872 0.3236477132411351
Hybrid: 25 Parents: 27 and 45	 0.987872 0.3236477132411346
Hybrid: 25 Parents: 27 and 46	 0.987872 0.3236477132411346
Hybrid: 25 Parents: 27 and 47	 0.987872 0.3236478473195874
Hybrid: 25 Parents: 27 and 48	 1.606406 0.1078619959709122
Hybrid: 25 Parents: 27 and 49	 0.444535 0.6562092790253291
Hybrid: 25 Parents: 27 and 50	 0.444513 0.6562251247439841
Hybrid: 25 Parents: 27 and 51	 0.444558 0.6561930215641842
Hybrid: 25 Parents: 27 and 52	 0.444535 0.6562092790253291
Hybrid: 28 Parents: 25 and 29	 1.230042 0.2190212553422515
Hybrid: 28 Parents: 25 and 30	 1.383025 0.1667266555544389
Hybrid: 25 Parents: 28 and 31	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 31	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 32	 0.825918 0.4090188877098511
Hybrid: 25 Parents: 28 and 33	 0.449902 0.6523305919047222
Hybrid: 25 Parents: 28 and 34	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 34	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 35	 0.931197 0.3521191569302942
Hybrid: 28 Parents: 25 and 36	 0.821232 0.4116717015945464
Hybrid: 28 Parents: 25 and 37	 0.386716 0.6986058711015508
Hybrid: 25 Parents: 28 and 38	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 38	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 39	 0.384421 0.7003102333330347
Hybrid: 28 Parents: 25 and 40	 1.260020 0.2079561997345349
Hybrid: 25 Parents: 28 and 41	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 41	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 28 and 42	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 42	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 28 and 43	 0.569242 0.5687830756037275
Hybrid: 25 Parents: 28 and 44	 0.569211 0.5688045561094901
Hybrid: 25 Parents: 28 and 45	 0.569195 0.5688149025712359
Hybrid: 25 Parents: 28 and 46	 0.569195 0.5688149025712359
Hybrid: 25 Parents: 28 and 47	 0.569211 0.5688045561094901
Hybrid: 25 Parents: 28 and 48	 0.987873 0.3236476076158916
Hybrid: 25 Parents: 28 and 49	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 49	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 28 and 50	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 50	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 28 and 51	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 51	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 28 and 52	 0.000000 1.0000000000000000
Hybrid: 28 Parents: 25 and 52	 0.000000 1.0000000000000000
Hybrid: 29 Parents: 25 and 30	 0.415190 0.6775914922310320
Hybrid: 30 Parents: 25 and 29	 0.415190 0.6775914922310320
Hybrid: 25 Parents: 29 and 31	 1.279012 0.2011556847256619
Hybrid: 25 Parents: 29 and 32	 0.827323 0.4082259200972236
Hybrid: 29 Parents: 25 and 33	 0.340962 0.7328856723055206
Hybrid: 29 Parents: 25 and 34	 0.659237 0.5095033906304018
Hybrid: 25 Parents: 29 and 35	 0.000000 1.0000000000000000
Hybrid: 29 Parents: 25 and 35	 0.000000 1.0000000000000000
Hybrid: 29 Parents: 25 and 36	 0.451222 0.6513775943051314
Hybrid: 29 Parents: 25 and 37	 0.667905 0.5039743646791537
Hybrid: 29 Parents: 25 and 38	 0.353465 0.7234582232575966
Hybrid: 29 Parents: 25 and 39	 1.014507 0.3107921218441363
Hybrid: 25 Parents: 29 and 40	 0.000000 1.0000000000000000
Hybrid: 29 Parents: 25 and 40	 0.000000 1.0000000000000000
Hybrid: 29 Parents: 25 and 41	 0.377074 0.7057781563661150
Hybrid: 29 Parents: 25 and 42	 0.377074 0.7057781563661150
Hybrid: 25 Parents: 29 and 43	 0.444629 0.6561416117930776
Hybrid: 25 Parents: 29 and 44	 0.000000 1.0000000000000000
Hybrid: 29 Parents: 25 and 44	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 29 and 45	 0.707212 0.4793101146793086
Hybrid: 25 Parents: 29 and 46	 0.707212 0.4793101146793086
Hybrid: 25 Parents: 29 and 47	 0.707269 0.4792747537698570
Hybrid: 25 Parents: 29 and 48	 0.707328 0.4792384830662517
Hybrid: 29 Parents: 25 and 49	 0.707450 0.4791630684217705
Hybrid: 29 Parents: 25 and 50	 0.707450 0.4791630684217705
Hybrid: 29 Parents: 25 and 51	 0.707513 0.4791238477627222
Hybrid: 29 Parents: 25 and 52	 0.707450 0.4791630684217705
Hybrid: 25 Parents: 30 and 31	 0.726140 0.4676758638782386
Hybrid: 25 Parents: 30 and 32	 0.342564 0.7316749734187349
Hybrid: 25 Parents: 30 and 33	 0.651267 0.5146163581603296
Hybrid: 25 Parents: 30 and 34	 0.310742 0.7558454864659427
Hybrid: 25 Parents: 30 and 35	 0.000000 1.0000000000000000
Hybrid: 30 Parents: 25 and 35	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 30 and 36	 0.000000 1.0000000000000000
Hybrid: 30 Parents: 25 and 36	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 30 and 37	 0.934765 0.3502819855414099
Hybrid: 25 Parents: 30 and 38	 1.242044 0.2145424398018809
Hybrid: 30 Parents: 25 and 39	 0.661380 0.5081331973791663
Hybrid: 30 Parents: 25 and 40	 0.614000 0.5388802770750711
Hybrid: 25 Parents: 30 and 41	 0.377029 0.7058123317204967
Hybrid: 25 Parents: 30 and 42	 0.377029 0.7058123317204967
Hybrid: 25 Parents: 30 and 43	 0.813279 0.4161976210969103
Hybrid: 25 Parents: 30 and 44	 0.000000 1.0000000000000000
Hybrid: 30 Parents: 25 and 44	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 30 and 45	 1.650942 0.0983745352887853
Hybrid: 25 Parents: 30 and 46	 1.650942 0.0983745352887853
Hybrid: 25 Parents: 30 and 47	 1.650841 0.0983952273127984
Hybrid: 25 Parents: 30 and 48	 1.872446 0.0606878400720872
Hybrid: 25 Parents: 30 and 49	 0.333231 0.7387364689659961
Hybrid: 25 Parents: 30 and 50	 0.000000 1.0000000000000000
Hybrid: 30 Parents: 25 and 50	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 30 and 51	 0.333254 0.7387186110673398
Hybrid: 25 Parents: 30 and 52	 0.333231 0.7387364689659961
Hybrid: 31 Parents: 25 and 32	 0.363756 0.7157316378713707
Hybrid: 32 Parents: 25 and 31	 0.363756 0.7157316378713707
Hybrid: 31 Parents: 25 and 33	 0.995859 0.3197575811193358
Hybrid: 31 Parents: 25 and 34	 0.340130 0.7335145122087241
Hybrid: 34 Parents: 25 and 31	 0.340130 0.7335145122087241
Hybrid: 31 Parents: 25 and 35	 0.453137 0.6499970438541522
Hybrid: 31 Parents: 25 and 36	 1.184121 0.2367633385161665
Hybrid: 37 Parents: 25 and 31	 0.970959 0.3319855505833866
Hybrid: 38 Parents: 25 and 31	 1.066273 0.2867661853065520
Hybrid: 39 Parents: 25 and 31	 0.394686 0.6926981416487481
Hybrid: 40 Parents: 25 and 31	 1.014507 0.3107921218441361
Hybrid: 31 Parents: 25 and 41	 0.569473 0.5686271949619863
Hybrid: 31 Parents: 25 and 42	 0.569473 0.5686271949619863
Hybrid: 31 Parents: 25 and 43	 0.569496 0.5686116403113628
Hybrid: 31 Parents: 25 and 44	 0.947684 0.3436802582350214
Hybrid: 31 Parents: 25 and 45	 0.569450 0.5686422911536164
Hybrid: 31 Parents: 25 and 46	 0.569450 0.5686422911536164
Hybrid: 25 Parents: 31 and 47	 0.000000 1.0000000000000000
Hybrid: 31 Parents: 25 and 47	 0.000000 1.0000000000000000
Hybrid: 31 Parents: 25 and 48	 0.569473 0.5686271949619863
Hybrid: 31 Parents: 25 and 49	 0.569519 0.5685956060184201
Hybrid: 31 Parents: 25 and 50	 0.569519 0.5685956060184201
Hybrid: 31 Parents: 25 and 51	 0.569544 0.5685790695759714
Hybrid: 31 Parents: 25 and 52	 0.569519 0.5685956060184201
Hybrid: 32 Parents: 25 and 33	 0.747667 0.4546384783082096
Hybrid: 32 Parents: 25 and 34	 0.369527 0.7114126072092488
Hybrid: 34 Parents: 25 and 32	 0.369527 0.7114126072092488
Hybrid: 32 Parents: 25 and 35	 0.314342 0.7530975662227326
Hybrid: 32 Parents: 25 and 36	 1.255964 0.2094295769523580
Hybrid: 37 Parents: 25 and 32	 0.331953 0.7397050808905978
Hybrid: 38 Parents: 25 and 32	 1.011569 0.3121937021286743
Hybrid: 39 Parents: 25 and 32	 0.325193 0.7448368030965731
Hybrid: 40 Parents: 25 and 32	 0.931197 0.3521191569302942
Hybrid: 25 Parents: 32 and 41	 0.813723 0.4159437583710255
Hybrid: 25 Parents: 32 and 42	 0.813723 0.4159437583710255
Hybrid: 25 Parents: 32 and 43	 0.813780 0.4159115383663197
Hybrid: 25 Parents: 32 and 44	 0.444761 0.6560459908461245
Hybrid: 25 Parents: 32 and 45	 0.813668 0.4159750873649632
Hybrid: 25 Parents: 32 and 46	 0.813668 0.4159750873649632
Hybrid: 25 Parents: 32 and 47	 1.322755 0.1861017507886642
Hybrid: 25 Parents: 32 and 48	 0.813723 0.4159437583710255
Hybrid: 25 Parents: 32 and 49	 0.813838 0.4158783889933719
Hybrid: 25 Parents: 32 and 50	 0.813838 0.4158783889933719
Hybrid: 25 Parents: 32 and 51	 0.813898 0.4158442696749218
Hybrid: 25 Parents: 32 and 52	 0.813838 0.4158783889933719
Hybrid: 34 Parents: 25 and 33	 1.130346 0.2587754836949570
Hybrid: 35 Parents: 25 and 33	 1.016542 0.3098236696658097
Hybrid: 33 Parents: 25 and 36	 0.849344 0.3959101616154799
Hybrid: 37 Parents: 25 and 33	 0.863332 0.3882044402115157
Hybrid: 38 Parents: 25 and 33	 0.291591 0.7705149138132183
Hybrid: 39 Parents: 25 and 33	 0.814238 0.4156501551751548
Hybrid: 40 Parents: 25 and 33	 1.018501 0.3088933865248635
Hybrid: 25 Parents: 33 and 41	 1.869874 0.0610434131767170
Hybrid: 25 Parents: 33 and 42	 1.869874 0.0610434131767170
Hybrid: 25 Parents: 33 and 43	 1.649194 0.0987337586146568
Hybrid: 25 Parents: 33 and 44	 1.847905 0.0641528441047676
Hybrid: 25 Parents: 33 and 45	 2.069919 0.0381603109684900
Hybrid: 25 Parents: 33 and 46	 2.069919 0.0381603109684900
Hybrid: 25 Parents: 33 and 47	 2.432939 0.0151592940663190
Hybrid: 25 Parents: 33 and 48	 2.253093 0.0241980184902517
Hybrid: 25 Parents: 33 and 49	 2.068894 0.0382552471712216
Hybrid: 25 Parents: 33 and 50	 2.069415 0.0382069941033407
Hybrid: 25 Parents: 33 and 51	 1.868931 0.0611742176539432
Hybrid: 25 Parents: 33 and 52	 1.869256 0.0611291285519102
Hybrid: 34 Parents: 25 and 35	 0.327073 0.7434081469138518
Hybrid: 35 Parents: 25 and 34	 0.327073 0.7434081469138518
Hybrid: 34 Parents: 25 and 36	 1.526157 0.1267704024987608
Hybrid: 37 Parents: 25 and 34	 0.285133 0.7754810089365876
Hybrid: 38 Parents: 25 and 34	 0.575554 0.5645165770454734
Hybrid: 34 Parents: 25 and 39	 0.285360 0.7753064995210717
Hybrid: 39 Parents: 25 and 34	 0.285360 0.7753064995210717
Hybrid: 40 Parents: 25 and 34	 0.542825 0.5868109492386904
Hybrid: 25 Parents: 34 and 41	 1.848324 0.0640923913456084
Hybrid: 25 Parents: 34 and 42	 1.848730 0.0640337266300479
Hybrid: 25 Parents: 34 and 43	 1.603979 0.1083992744873523
Hybrid: 25 Parents: 34 and 44	 1.322931 0.1860430489702869
Hybrid: 25 Parents: 34 and 45	 2.064098 0.0387020525495145
Hybrid: 25 Parents: 34 and 46	 2.064098 0.0387020525495145
Hybrid: 25 Parents: 34 and 47	 2.507849 0.0124118853223507
Hybrid: 25 Parents: 34 and 48	 2.258827 0.0238469135996819
Hybrid: 25 Parents: 34 and 49	 2.063451 0.0387626244595789
Hybrid: 25 Parents: 34 and 50	 2.064098 0.0387020525495145
Hybrid: 25 Parents: 34 and 51	 1.847474 0.0642151677171376
Hybrid: 25 Parents: 34 and 52	 1.847905 0.0641528441047676
Hybrid: 35 Parents: 25 and 36	 1.768074 0.0765908337764571
Hybrid: 37 Parents: 25 and 35	 1.184121 0.2367633385161665
Hybrid: 38 Parents: 25 and 35	 0.668302 0.5037214981071880
Hybrid: 35 Parents: 25 and 39	 0.300138 0.7639569183654977
Hybrid: 39 Parents: 25 and 35	 0.300138 0.7639569183654977
Hybrid: 40 Parents: 25 and 35	 0.560051 0.5750242270701467
Hybrid: 25 Parents: 35 and 41	 0.377285 0.7056212760600007
Hybrid: 25 Parents: 35 and 42	 0.444790 0.6560251786679923
Hybrid: 25 Parents: 35 and 43	 0.000000 1.0000000000000000
Hybrid: 35 Parents: 25 and 43	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 35 and 44	 0.444819 0.6560037450474638
Hybrid: 25 Parents: 35 and 45	 0.707857 0.4789108797275192
Hybrid: 25 Parents: 35 and 46	 0.707857 0.4789108797275192
Hybrid: 25 Parents: 35 and 47	 1.129148 0.2592815716026224
Hybrid: 25 Parents: 35 and 48	 1.001480 0.3170380626164837
Hybrid: 25 Parents: 35 and 49	 0.377377 0.7055524514589409
Hybrid: 25 Parents: 35 and 50	 0.377346 0.7055760908127633
Hybrid: 25 Parents: 35 and 51	 0.000000 1.0000000000000000
Hybrid: 35 Parents: 25 and 51	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 35 and 52	 0.000000 1.0000000000000000
Hybrid: 35 Parents: 25 and 52	 0.000000 1.0000000000000000
Hybrid: 37 Parents: 25 and 36	 0.730778 0.4648494181894911
Hybrid: 38 Parents: 25 and 36	 1.799076 0.0715421087073871
Hybrid: 39 Parents: 25 and 36	 1.682581 0.0920495760950628
Hybrid: 40 Parents: 25 and 36	 1.978781 0.0474474476878441
Hybrid: 25 Parents: 36 and 41	 1.649035 0.0987666071645474
Hybrid: 25 Parents: 36 and 42	 1.846099 0.0644142720004111
Hybrid: 25 Parents: 36 and 43	 1.404610 0.1601641698548462
Hybrid: 25 Parents: 36 and 44	 1.847030 0.0642794501740709
Hybrid: 25 Parents: 36 and 45	 2.251590 0.0242908191535132
Hybrid: 25 Parents: 36 and 46	 2.251590 0.0242908191535132
Hybrid: 25 Parents: 36 and 47	 2.591094 0.0099078229284881
Hybrid: 25 Parents: 36 and 48	 2.250802 0.0243395981027241
Hybrid: 25 Parents: 36 and 49	 1.265637 0.2059280529901795
Hybrid: 25 Parents: 36 and 50	 1.002101 0.3167382186306731
Hybrid: 25 Parents: 36 and 51	 1.002216 0.3166830772262064
Hybrid: 25 Parents: 36 and 52	 1.002101 0.3167382186306731
Hybrid: 38 Parents: 25 and 37	 0.575158 0.5647843106690751
Hybrid: 37 Parents: 25 and 39	 1.250244 0.2115199799606002
Hybrid: 37 Parents: 25 and 40	 0.614000 0.5388802770750711
Hybrid: 37 Parents: 25 and 41	 2.506237 0.0124657897497755
Hybrid: 37 Parents: 25 and 42	 2.506237 0.0124657897497755
Hybrid: 37 Parents: 25 and 43	 2.137497 0.0323428592437893
Hybrid: 37 Parents: 25 and 44	 1.922331 0.0541298706542832
Hybrid: 37 Parents: 25 and 45	 2.062786 0.0388250826038994
Hybrid: 37 Parents: 25 and 46	 2.062786 0.0388250826038994
Hybrid: 37 Parents: 25 and 47	 1.847030 0.0642794501740709
Hybrid: 37 Parents: 25 and 48	 2.062100 0.0388895162433571
Hybrid: 37 Parents: 25 and 49	 2.502877 0.0125788012838282
Hybrid: 37 Parents: 25 and 50	 2.504580 0.0125214011366088
Hybrid: 37 Parents: 25 and 51	 2.501126 0.0126380772701453
Hybrid: 37 Parents: 25 and 52	 2.502877 0.0125788012838282
Hybrid: 38 Parents: 25 and 39	 1.364546 0.1725012564922861
Hybrid: 38 Parents: 25 and 40	 0.871202 0.3839088170081444
Hybrid: 38 Parents: 25 and 41	 2.334357 0.0196340460268685
Hybrid: 38 Parents: 25 and 42	 2.334357 0.0196340460268685
Hybrid: 38 Parents: 25 and 43	 1.921569 0.0542253084704076
Hybrid: 38 Parents: 25 and 44	 1.670208 0.0944828742363106
Hybrid: 38 Parents: 25 and 45	 1.847905 0.0641528441047676
Hybrid: 38 Parents: 25 and 46	 1.847905 0.0641528441047676
Hybrid: 38 Parents: 25 and 47	 1.603979 0.1083992744873523
Hybrid: 38 Parents: 25 and 48	 1.847474 0.0642151677171376
Hybrid: 38 Parents: 25 and 49	 2.331726 0.0197685789993671
Hybrid: 38 Parents: 25 and 50	 2.333059 0.0197002881600237
Hybrid: 38 Parents: 25 and 51	 2.330355 0.0198390146482583
Hybrid: 38 Parents: 25 and 52	 2.331726 0.0197685789993671
Hybrid: 40 Parents: 25 and 39	 0.987234 0.3239598566819089
Hybrid: 39 Parents: 25 and 41	 1.404677 0.1601442885488478
Hybrid: 39 Parents: 25 and 42	 1.404677 0.1601442885488478
Hybrid: 39 Parents: 25 and 43	 1.603226 0.1085664063858129
Hybrid: 39 Parents: 25 and 44	 1.603736 0.1084532287373401
Hybrid: 25 Parents: 39 and 45	 0.000000 1.0000000000000000
Hybrid: 39 Parents: 25 and 45	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 39 and 46	 0.000000 1.0000000000000000
Hybrid: 39 Parents: 25 and 46	 0.000000 1.0000000000000000
Hybrid: 25 Parents: 39 and 47	 0.333469 0.7385561581138869
Hybrid: 25 Parents: 39 and 48	 0.000000 1.0000000000000000
Hybrid: 39 Parents: 25 and 48	 0.000000 1.0000000000000000
Hybrid: 39 Parents: 25 and 49	 1.265464 0.2059903401353673
Hybrid: 39 Parents: 25 and 50	 1.648869 0.0988006968731829
Hybrid: 39 Parents: 25 and 51	 1.648697 0.0988360972076605
Hybrid: 39 Parents: 25 and 52	 1.648869 0.0988006968731829
Hybrid: 40 Parents: 25 and 41	 1.847474 0.0642151677171379
Hybrid: 40 Parents: 25 and 42	 1.847474 0.0642151677171379
Hybrid: 40 Parents: 25 and 43	 2.138583 0.0322561375706742
Hybrid: 40 Parents: 25 and 44	 2.140666 0.0320904542810170
Hybrid: 40 Parents: 25 and 45	 0.333411 0.7386003741229938
Hybrid: 40 Parents: 25 and 46	 0.333411 0.7386003741229938
Hybrid: 25 Parents: 40 and 47	 0.000000 1.0000000000000000
Hybrid: 40 Parents: 25 and 47	 0.000000 1.0000000000000000
Hybrid: 40 Parents: 25 and 48	 0.333439 0.7385785978777331
Hybrid: 40 Parents: 25 and 49	 1.649035 0.0987666071645474
Hybrid: 40 Parents: 25 and 50	 2.061393 0.0389560203465125
Hybrid: 40 Parents: 25 and 51	 2.060664 0.0390246960520948
Hybrid: 40 Parents: 25 and 52	 2.061393 0.0389560203465125
Hybrid: 41 Parents: 25 and 42	 0.692018 0.4887639037237737
Hybrid: 42 Parents: 25 and 41	 0.692018 0.4887639037237737
Hybrid: 43 Parents: 25 and 41	 1.365310 0.1722596082712444
Hybrid: 44 Parents: 25 and 41	 0.569211 0.5688045561094901
Hybrid: 45 Parents: 25 and 41	 0.987873 0.3236476076158916
Hybrid: 46 Parents: 25 and 41	 0.987873 0.3236475284718701
Hybrid: 47 Parents: 25 and 41	 1.675077 0.0935190917019273
Hybrid: 48 Parents: 25 and 41	 1.128860 0.2594029506498634
Hybrid: 49 Parents: 25 and 41	 0.444581 0.6561763361064452
Hybrid: 50 Parents: 25 and 41	 0.444535 0.6562092790253291
Hybrid: 51 Parents: 25 and 41	 0.987871 0.3236484423648014
Hybrid: 52 Parents: 25 and 41	 0.444604 0.6561592055313723
Hybrid: 43 Parents: 25 and 42	 1.365310 0.1722596082712444
Hybrid: 44 Parents: 25 and 42	 0.569211 0.5688045561094901
Hybrid: 45 Parents: 25 and 42	 0.813235 0.4162223560811102
Hybrid: 46 Parents: 25 and 42	 0.813111 0.4162930354514855
Hybrid: 47 Parents: 25 and 42	 1.323537 0.1858405150679316
Hybrid: 48 Parents: 25 and 42	 1.128828 0.2594167093547790
Hybrid: 49 Parents: 25 and 42	 0.987870 0.3236487132370145
Hybrid: 50 Parents: 25 and 42	 0.987871 0.3236484423648014
Hybrid: 51 Parents: 25 and 42	 1.672424 0.0940433150767430
Hybrid: 52 Parents: 25 and 42	 0.987869 0.3236493807718190
Hybrid: 43 Parents: 25 and 44	 1.366447 0.1719004632547083
Hybrid: 43 Parents: 25 and 45	 1.365819 0.1720985637630481
Hybrid: 43 Parents: 25 and 46	 1.365819 0.1720985637630481
Hybrid: 43 Parents: 25 and 47	 0.948901 0.3430626771950833
Hybrid: 43 Parents: 25 and 48	 0.948735 0.3431468519375227
Hybrid: 49 Parents: 25 and 43	 0.377098 0.7057603828280388
Hybrid: 50 Parents: 25 and 43	 0.377098 0.7057603828280388
Hybrid: 51 Parents: 25 and 43	 0.813369 0.4161462535851337
Hybrid: 52 Parents: 25 and 43	 0.377148 0.7057233697719347
Hybrid: 44 Parents: 25 and 45	 0.496084 0.6193696341564143
Hybrid: 45 Parents: 25 and 44	 0.496084 0.6193696341564143
Hybrid: 44 Parents: 25 and 46	 0.496138 0.6193318091465168
Hybrid: 46 Parents: 25 and 44	 0.496138 0.6193318091465168
Hybrid: 47 Parents: 25 and 44	 0.569111 0.5688720329247738
Hybrid: 48 Parents: 25 and 44	 0.948677 0.3431762903202715
Hybrid: 49 Parents: 25 and 44	 1.001034 0.3172533661535168
Hybrid: 50 Parents: 25 and 44	 1.128962 0.2593598829435668
Hybrid: 51 Parents: 25 and 44	 1.404841 0.1600949971412096
